"","survey_time","correlation_id","gender","age","municipal_size","education","ideology","support_oppose","political_interest","false1_acc","false1_bias","false1_trust","false1_favor","false2_acc","false2_bias","false2_trust","false2_favor","true1_acc","true1_bias","true1_trust","true1_favor","true2_acc","true2_bias","true2_trust","true2_favor","true3_acc","true3_bias","true3_trust","true3_favor","Traditional.media","Social.media","Journalists","Scientists","Fact.checkers","University.Professors","P.L.Government","HL1_partisan_left_acc","HL1_partisan_left_bias","HL1_partisan_left_trust","HL1_partisan_left_favor","HL2_partisan_left_acc","HL2_partisan_left_bias","HL2_partisan_left_trust","HL2_partisan_left_favor","HL3_partisan_left_acc","HL3_partisan_left_bias","HL3_partisan_left_trust","HL3_partisan_left_favor","HL4_partisan_left_acc","HL4_partisan_left_bias","HL4_partisan_left_trust","HL4_partisan_left_favor","HL5_partisan_left_acc","HL5_partisan_left_bias","HL5_partisan_left_trust","HL5_partisan_left_favor","HL6_partisan_left_acc","HL6_partisan_left_bias","HL6_partisan_left_trust","HL6_partisan_left_favor","HL1_partisan_right_acc","HL1_partisan_right_bias","HL1_partisan_right_trust","HL1_partisan_right_favor","HL2_partisan_right_acc","HL2_partisan_right_bias","HL2_partisan_right_trust","HL2_partisan_right_favor","HL3_partisan_right_acc","HL3_partisan_right_bias","HL3_partisan_right_trust","HL3_partisan_right_favor","HL4_partisan_right_acc","HL4_partisan_right_bias","HL4_partisan_right_trust","HL4_partisan_right_favor","HL5_partisan_right_acc","HL5_partisan_right_bias","HL5_partisan_right_trust","HL5_partisan_right_favor","HL6_partisan_right_acc","HL6_partisan_right_bias","HL6_partisan_right_trust","HL6_partisan_right_favor","HL1_fake_acc","HL1_fake_bias","HL1_fake_trust","HL1_fake_favor","HL2_fake_acc","HL2_fake_bias","HL2_fake_trust","HL2_fake_favor","HL3_fake_acc","HL3_fake_bias","HL3_fake_trust","HL3_fake_favor","HL4_fake_acc","HL4_fake_bias","HL4_fake_trust","HL4_fake_favor","HL5_fake_acc","HL5_fake_bias","HL5_fake_trust","HL5_fake_favor","HL1_mainstr_left_acc","HL1_mainstr_left_bias","HL1_mainstr_left_trust","HL1_mainstr_left_favor","HL2_mainstr_left_acc","HL2_mainstr_left_bias","HL2_mainstr_left_trust","HL2_mainstr_left_favor","HL3_mainstr_left_acc","HL3_mainstr_left_bias","HL3_mainstr_left_trust","HL3_mainstr_left_favor","HL4_mainstr_left_acc","HL4_mainstr_left_bias","HL4_mainstr_left_trust","HL4_mainstr_left_favor","HL5_mainstr_left_acc","HL5_mainstr_left_bias","HL5_mainstr_left_trust","HL5_mainstr_left_favor","HL6_mainstr_left_acc","HL6_mainstr_left_bias","HL6_mainstr_left_trust","HL6_mainstr_left_favor","HL7_mainstr_left_acc","HL7_mainstr_left_bias","HL7_mainstr_left_trust","HL7_mainstr_left_favor","HL8_mainstr_left_acc","HL8_mainstr_left_bias","HL8_mainstr_left_trust","HL8_mainstr_left_favor","HL1_mainstr_right_acc","HL1_mainstr_right_bias","HL1_mainstr_right_trust","HL1_mainstr_right_favor","HL2_mainstr_right_acc","HL2_mainstr_right_bias","HL2_mainstr_right_trust","HL2_mainstr_right_favor","HL3_mainstr_right_acc","HL3_mainstr_right_bias","HL3_mainstr_right_trust","HL3_mainstr_right_favor","HL4_mainstr_right_acc","HL4_mainstr_right_bias","HL4_mainstr_right_trust","HL4_mainstr_right_favor","HL5_mainstr_right_acc","HL5_mainstr_right_bias","HL5_mainstr_right_trust","HL5_mainstr_right_favor","HL6_mainstr_right_acc","HL6_mainstr_right_bias","HL6_mainstr_right_trust","HL6_mainstr_right_favor","clicked","condition","comment_count","like_count","duration","treatment.exposure.question","MAGNAPOLONIA.ORG","WMERITUM.PL","POLSATNEWS.PL","PAP.PL","KONKRET24.TVN24.PL","TRUDAT.PL","FAKEHUNTER.PAP.PL","FAKENEWS.PL","misp","skept","trust","tr_medialit","tr_factcheck","tr_coverage","tr_all","visit_fact","visit_fake","visit_news","visit_medialit","hyperpartisan","mainstream","false","mani_check_pass"
"1828","9/8/22 21:11",87275449,1,49.5,3,3,2,0,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,5,1,4,6,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";WMERITUM.PL=>Yes;FAKENEWS.PL=>Yes;KONKRET24.TVN24.PL=>Yes;PAP.PL=>Yes;POLSATNEWS.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;WMERITUM.PL=>Yes;FAKENEWS.PL=>Yes;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>No;TRUDAT.PL=>No;PAP.PL=>Yes;POLSATNEWS.PL=>Yes",1,0,0,549,1,0,1,1,1,0,0,1,1,1,3.33333333333333,3.71428571428571,NA,NA,"1","1",0,1,2,2,1,4,4,1
"1829","9/8/22 20:47",13403169,1,29.5,5,3,9,9,4,3,2,2,2,3,2,2,3,3,4,2,3,2,3,3,2,3,2,2,3,6,5,5,5,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FAKENEWS.PL=>;FAKENEWS.PL=>No;WMERITUM.PL=>No;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>Yes;KONKRET24.TVN24.PL=>No;POLSATNEWS.PL=>No;TRUDAT.PL=>Yes;PAP.PL=>No;FAKENEWS.PL=>No",9,0,0,319,1,0,0,0,0,0,1,1,0,3,2.33333333333333,4.85714285714286,"2",NA,NA,"6",1,0,0,1,2.5,2.5,4,0
"1830","9/8/22 20:47",45597151,2,59.5,2,2,3,0,4,1,4,1,4,1,4,1,4,4,1,4,1,4,1,4,1,4,1,4,1,1,4,6,7,5,5,1,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,";TRUDAT.PL=>Yes;WMERITUM.PL=>No;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>No;POLSATNEWS.PL=>No;FAKENEWS.PL=>No;PAP.PL=>No",9,0,0,1510,1,0,0,0,0,0,1,0,0,1,1,4.14285714285714,"2",NA,NA,"6",1,0,0,0,1,1,4,0
"1831","9/8/22 20:44",25310620,1,59.5,4,3,0,0,4,2,3,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,3,1,2,2,4,4,5,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,1,";KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>No;PAP.PL=>No;WMERITUM.PL=>No;FAKEHUNTER.PAP.PL=>No;FAKENEWS.PL=>No;POLSATNEWS.PL=>No;TRUDAT.PL=>No",1,0,0,803,1,0,0,0,0,0,0,0,0,2,2.33333333333333,3.14285714285714,NA,NA,"1","1",0,0,0,0,1,2.5,3.5,1
"1832","9/8/22 20:43",66350073,2,70,4,4,7,7,3,3,2,2,2,2,4,2,3,4,2,4,1,4,1,3,3,4,2,4,1,4,4,5,5,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,";FAKEHUNTER.PAP.PL=>Yes;FAKENEWS.PL=>Yes;KONKRET24.TVN24.PL=>No;WMERITUM.PL=>No;TRUDAT.PL=>No;POLSATNEWS.PL=>Yes;PAP.PL=>Yes;MAGNAPOLONIA.ORG=>No",9,0,4,1146,1,0,0,1,1,0,0,1,1,2.5,1,4.71428571428571,"2",NA,NA,"6",0,0,2,2,4,1,3.5,0
"1833","9/8/22 20:42",61546608,1,49.5,1,3,7,3,4,1,4,1,3,1,3,1,3,3,3,3,3,3,1,4,1,3,2,3,2,4,3,3,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";MAGNAPOLONIA.ORG=>No;KONKRET24.TVN24.PL=>Yes;POLSATNEWS.PL=>Yes;WMERITUM.PL=>Yes;FAKENEWS.PL=>No;TRUDAT.PL=>No;PAP.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes",1,0,0,1024,1,0,1,1,1,1,0,1,0,1,2,3.42857142857143,NA,NA,"1","1",1,1,2,1,2.5,1,3.5,1
"1834","9/8/22 20:36",71254043,2,59.5,2,1,10,10,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,4,NA,NA,NA,NA,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";POLSATNEWS.PL=>Yes;FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>No;PAP.PL=>Yes;FAKENEWS.PL=>No;FAKEHUNTER.PAP.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;TRUDAT.PL=>No;WMERITUM.PL=>Yes;POLSATNEWS.PL=>Yes;POLSATNEWS.PL=>Yes",9,0,0,24604,1,1,1,1,1,0,0,1,0,4,2,2.71428571428571,"2",NA,NA,"6",0,2,2,1,4,2,3,0
"1835","9/8/22 20:29",51336297,2,70,5,6,5,1,3,1,4,1,4,1,3,1,3,3,1,4,2,2,3,2,3,3,2,3,2,4,4,6,6,7,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,3,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";KONKRET24.TVN24.PL=>Yes;KONKRET24.TVN24.PL=>Yes;WMERITUM.PL=>Yes;TRUDAT.PL=>Yes;PAP.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;FAKENEWS.PL=>Yes;POLSATNEWS.PL=>Yes;MAGNAPOLONIA.ORG=>No",8,0,0,1430,1,0,1,1,1,1,1,1,1,1,2.33333333333333,4.71428571428571,"1",NA,NA,"5",2,1,2,2,2.5,2,3.5,1
"1836","9/8/22 20:28",40931143,2,59.5,3,3,7,5,2,2,4,1,4,2,2,1,2,3,3,3,3,1,2,1,2,3,2,3,1,3,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";MAGNAPOLONIA.ORG=>No;POLSATNEWS.PL=>No;FAKENEWS.PL=>No;FAKEHUNTER.PAP.PL=>No;PAP.PL=>No;TRUDAT.PL=>No;WMERITUM.PL=>No;KONKRET24.TVN24.PL=>No",2,0,0,552,1,0,0,0,0,0,0,0,0,2,2.66666666666667,1.71428571428571,NA,NA,"2","2",0,0,0,0,2.5,1,2,0
"1837","9/8/22 20:20",40810239,2,59.5,3,5,6,0,1,3,4,2,1,2,4,2,1,3,2,3,1,2,4,1,1,3,1,3,1,2,6,6,6,5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,3,NA,NA,NA,NA,3,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FAKENEWS.PL=>No;KONKRET24.TVN24.PL=>No;TRUDAT.PL=>Yes;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;PAP.PL=>Yes;POLSATNEWS.PL=>Yes",2,0,4,1700,1,1,1,1,1,0,0,0,0,2.5,2.33333333333333,4.57142857142857,NA,NA,"2","2",0,2,2,0,2.5,1,3,0
"1838","9/8/22 20:19",26416000,2,70,2,4,4,0,3,2,4,2,1,1,1,1,1,3,1,4,1,3,1,4,1,3,3,4,1,5,4,4,6,4,6,1,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,";POLSATNEWS.PL=>Yes;FAKENEWS.PL=>No;KONKRET24.TVN24.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;FAKEHUNTER.PAP.PL=>No;PAP.PL=>No;TRUDAT.PL=>Yes;WMERITUM.PL=>No",2,0,2,1754,2,1,0,1,0,1,1,0,0,1.5,2,4.28571428571429,NA,NA,"2","2",2,1,1,0,2.5,1,2,1
"1839","9/8/22 20:17",35882979,1,59.5,3,6,6,2,3,1,2,1,1,1,2,1,2,4,1,3,1,2,3,2,2,3,2,3,2,1,3,2,6,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,NA,NA,NA,NA,";FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>No;WMERITUM.PL=>No;TRUDAT.PL=>;TRUDAT.PL=>No;FAKENEWS.PL=>No;PAP.PL=>Yes;MAGNAPOLONIA.ORG=>No;MAGNAPOLONIA.ORG=>No;POLSATNEWS.PL=>No;FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>No;KONKRET24.TVN24.PL=>No;WMERITUM.PL=>No;TRUDAT.PL=>No;TRUDAT.PL=>No;FAKENEWS.PL=>No;PAP.PL=>No;PAP.PL=>No;MAGNAPOLONIA.ORG=>No;POLSATNEWS.PL=>No;FAKENEWS.PL=>No;WMERITUM.PL=>No;MAGNAPOLONIA.ORG=>No;KONKRET24.TVN24.PL=>No;FAKEHUNTER.PAP.PL=>No;TRUDAT.PL=>No;PAP.PL=>No;POLSATNEWS.PL=>No",1,0,7,544,1,0,0,0,0,0,0,0,0,1,2,3.14285714285714,NA,NA,"1","1",0,0,0,0,2.5,2.5,2.5,1
"1840","9/8/22 20:11",15553117,1,49.5,2,6,8,4,4,2,3,2,3,1,2,2,2,3,1,3,2,1,2,1,2,3,2,3,1,4,4,4,5,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";PAP.PL=>No;FAKENEWS.PL=>No;KONKRET24.TVN24.PL=>No;WMERITUM.PL=>Yes;POLSATNEWS.PL=>Yes;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>No;TRUDAT.PL=>Yes",9,0,0,689,1,0,1,1,0,0,1,0,0,1.5,2.66666666666667,4.14285714285714,"2",NA,NA,"6",1,1,1,0,3,3,3,0
"1841","9/8/22 20:08",20133357,1,39.5,1,3,2,3,3,2,2,2,2,1,1,1,1,4,2,3,2,2,2,2,2,4,2,4,2,3,3,4,4,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";POLSATNEWS.PL=>;FAKEHUNTER.PAP.PL=>No;FAKEHUNTER.PAP.PL=>No;POLSATNEWS.PL=>No;MAGNAPOLONIA.ORG=>No;FAKENEWS.PL=>No;PAP.PL=>No;KONKRET24.TVN24.PL=>No;WMERITUM.PL=>No;TRUDAT.PL=>No",1,0,1,500,1,0,0,0,0,0,0,0,0,1.5,1.66666666666667,3.14285714285714,NA,NA,"1","1",0,0,0,0,2,3.5,2,1
"1842","9/8/22 20:07",31677540,2,59.5,5,6,9,9,5,2,3,2,3,2,3,2,3,1,3,1,3,1,3,1,3,3,2,3,2,4,4,4,5,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";KONKRET24.TVN24.PL=>Yes;WMERITUM.PL=>Yes;PAP.PL=>No;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No;FAKENEWS.PL=>No;MAGNAPOLONIA.ORG=>Yes;POLSATNEWS.PL=>Yes",8,0,0,997,1,1,1,1,0,1,0,0,0,2,3.33333333333333,4.57142857142857,"1",NA,NA,"5",1,2,1,0,4,1.5,3,1
"1843","9/8/22 19:59",89934500,1,70,3,6,2,2,3,3,2,3,1,2,2,2,1,4,1,4,1,3,1,4,2,3,1,3,1,4,4,4,6,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";KONKRET24.TVN24.PL=>;KONKRET24.TVN24.PL=>;KONKRET24.TVN24.PL=>;KONKRET24.TVN24.PL=>No;POLSATNEWS.PL=>;POLSATNEWS.PL=>;POLSATNEWS.PL=>;POLSATNEWS.PL=>;POLSATNEWS.PL=>;POLSATNEWS.PL=>;POLSATNEWS.PL=>;MAGNAPOLONIA.ORG=>Yes;FAKEHUNTER.PAP.PL=>Yes;FAKENEWS.PL=>Yes;PAP.PL=>;PAP.PL=>;PAP.PL=>;PAP.PL=>;PAP.PL=>;PAP.PL=>;PAP.PL=>;PAP.PL=>Yes;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No;FAKENEWS.PL=>Yes;KONKRET24.TVN24.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;MAGNAPOLONIA.ORG=>Yes;WMERITUM.PL=>Yes;POLSATNEWS.PL=>Yes;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>No;FAKENEWS.PL=>No;FAKEHUNTER.PAP.PL=>No;TRUDAT.PL=>Yes;PAP.PL=>Yes",9,0,7,1343,1,1,1,1,1,0,1,0,0,2.5,1.66666666666667,3.85714285714286,"2",NA,NA,"6",1,2,2,0,3,2.5,2,0
