"","correlation_id","gender","age","education","residency","birth_place","party","political_interest","ATTN","False1_acc","False1_bias","False1_trust","False1_favor","False2_acc","False2_bias","False2_trust","False2_favor","True1_acc","True1_bias","True1_trust","True1_favor","True2_acc","True2_bias","True2_trust","True2_favor","True3_acc","True3_bias","True3_trust","True3_favor","lagacy_media","social_media","journalist","scientist","factchecker","uni_professor","government","HL1_partisan_democracy_acc","HL1_partisan_democracy_bias","HL1_partisan_democracy_trust","HL1_partisan_democracy_favor","HL2_partisan_democracy_acc","HL2_partisan_democracy_bias","HL2_partisan_democracy_trust","HL2_partisan_democracy_favor","HL3_partisan_democracy_acc","HL3_partisan_democracy_bias","HL3_partisan_democracy_trust","HL3_partisan_democracy_favor","HL4_partisan_democracy_acc","HL4_partisan_democracy_bias","HL4_partisan_democracy_trust","HL4_partisan_democracy_favor","HL5_partisan_democracy_acc","HL5_partisan_democracy_bias","HL5_partisan_democracy_trust","HL5_partisan_democracy_favor","HL6_partisan_democracy_acc","HL6_partisan_democracy_bias","HL6_partisan_democracy_trust","HL6_partisan_democracy_favor","HL1_partisan_Beijing_acc","HL1_partisan_Beijing_bias","HL1_partisan_Beijing_trust","HL1_partisan_Beijing_favor","HL2_partisan_Beijing_acc","HL2_partisan_Beijing_bias","HL2_partisan_Beijing_trust","HL2_partisan_Beijing_favor","HL3_partisan_Beijing_acc","HL3_partisan_Beijing_bias","HL3_partisan_Beijing_trust","HL3_partisan_Beijing_favor","HL4_partisan_Beijing_acc","HL4_partisan_Beijing_bias","HL4_partisan_Beijing_trust","HL4_partisan_Beijing_favor","HL5_partisan_Beijing_acc","HL5_partisan_Beijing_bias","HL5_partisan_Beijing_trust","HL5_partisan_Beijing_favor","HL6_partisan_Beijing_acc","HL6_partisan_Beijing_bias","HL6_partisan_Beijing_trust","HL6_partisan_Beijing_favor","HL1_fake_democracy_acc","HL1_fake_democracy_bias","HL1_fake_democracy_trust","HL1_fake_democracy_favor","HL2_fake_democracy_acc","HL2_fake_democracy_bias","HL2_fake_democracy_trust","HL2_fake_democracy_favor","HL3_fake_democracy_acc","HL3_fake_democracy_bias","HL3_fake_democracy_trust","HL3_fake_democracy_favor","HL4_fake_democracy_acc","HL4_fake_democracy_bias","HL4_fake_democracy_trust","HL4_fake_democracy_favor","HL5_fake_democracy_acc","HL5_fake_democracy_bias","HL5_fake_democracy_trust","HL5_fake_democracy_favor","HL6_fake_democracy_acc","HL6_fake_democracy_bias","HL6_fake_democracy_trust","HL6_fake_democracy_favor","HL1_fake_Beijng_acc","HL1_fake_Beijng_bias","HL1_fake_Beijng_trust","HL1_fake_Beijng_favor","HL2_fake_Beijng_acc","HL2_fake_Beijng_bias","HL2_fake_Beijng_trust","HL2_fake_Beijng_favor","HL3_fake_Beijng_acc","HL3_fake_Beijng_bias","HL3_fake_Beijng_trust","HL3_fake_Beijng_favor","HL4_fake_Beijng_acc","HL4_fake_Beijng_bias","HL4_fake_Beijng_trust","HL4_fake_Beijng_favor","HL5_fake_Beijng_acc","HL5_fake_Beijng_bias","HL5_fake_Beijng_trust","HL5_fake_Beijng_favor","HL6_fake_Beijng_acc","HL6_fake_Beijng_bias","HL6_fake_Beijng_trust","HL6_fake_Beijng_favor","HL1_acc_democracy_acc","HL1_acc_democracy_bias","HL1_acc_democracy_trust","HL1_acc_democracy_favor","HL2_acc_democracy_acc","HL2_acc_democracy_bias","HL2_acc_democracy_trust","HL2_acc_democracy_favor","HL3_acc_democracy_acc","HL3_acc_democracy_bias","HL3_acc_democracy_trust","HL3_acc_democracy_favor","HL4_acc_democracy_acc","HL4_acc_democracy_bias","HL4_acc_democracy_trust","HL4_acc_democracy_favor","HL5_acc_democracy_acc","HL5_acc_democracy_bias","HL5_acc_democracy_trust","HL5_acc_democracy_favor","HL6_acc_democracy_acc","HL6_acc_democracy_bias","HL6_acc_democracy_trust","HL6_acc_democracy_favor","HL1_acc_Beijing_acc","HL1_acc_Beijing_bias","HL1_acc_Beijing_trust","HL1_acc_Beijing_favor","HL2_acc_Beijing_acc","HL2_acc_Beijing_bias","HL2_acc_Beijing_trust","HL2_acc_Beijing_favor","HL3_acc_Beijing_acc","HL3_acc_Beijing_bias","HL3_acc_Beijing_trust","HL3_acc_Beijing_favor","HL4_acc_Beijing_acc","HL4_acc_Beijing_bias","HL4_acc_Beijing_trust","HL4_acc_Beijing_favor","HL5_acc_Beijing_acc","HL5_acc_Beijing_bias","HL5_acc_Beijing_trust","HL5_acc_Beijing_favor","HL6_acc_Beijing_acc","HL6_acc_Beijing_bias","HL6_acc_Beijing_trust","HL6_acc_Beijing_favor","clicked","condition","comment_count","like","duration","treatment.exposure.question","Headliner","Cemeterynews","SCMP","RTHK","Factcheck_lab","HKBU_Factcheck","Media_literacy","CMEF","CMEF.ORG.HK","misp","skept","trust","tr_medialit","tr_factcheck","tr_coverage","tr_all","visit_fact","visit_fake","visit_news","visit_medialit","hyperpartisan","mainstream","false","mani_check_pass"
"1092","R_3Lhg0FJd3ScJ6lF",2,39.5,3,1,1,4,5,1,3,2,3,3,1,4,1,4,2,3,2,3,3,2,3,2,2,3,2,3,4,3,3,5,4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";CEMETERYNEWS.ORG=>;CEMETERYNEWS.ORG=>No;FACTCHECKLAB.ORG=>Yes;FACKCHECK.HKBU.EDU.HK=>;FACKCHECK.HKBU.EDU.HK=>;FACKCHECK.HKBU.EDU.HK=>;FACKCHECK.HKBU.EDU.HK=>;SCMP.COM/HK=>;FACKCHECK.HKBU.EDU.HK=>Yes;CMEF.ORG.HK=>Yes;SCMP.COM/HK=>Yes;CEMETERYNEWS.ORG=>No;MEDIALITERACY.HK=>Yes;FACTCHECKLAB.ORG=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;RTHK.HK=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes",6,0,7,2928,1,"",0,0,0,0,0,0,0,0,2,2.66666666666667,4.28571428571429,NA,"1",NA,"3",0,0,0,0,2.5,4,2,"Pass"
"1093","R_xuuuEBfqF8MRFGp",2,29.5,6,1,1,2,3,1,4,2,3,3,3,2,3,2,3,2,4,2,3,2,3,2,3,2,3,2,4,4,4,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FACTCHECKLAB.ORG=>Yes;FACTCHECKLAB.ORG=>Yes;FACTCHECKLAB.ORG=>Yes;FACTCHECKLAB.ORG=>Yes;FACTCHECKLAB.ORG=>No;FACTCHECKLAB.ORG=>No;FACTCHECKLAB.ORG=>Yes;SCMP.COM/HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;CEMETERYNEWS.ORG=>Yes;MEDIALITERACY.HK=>Yes;RTHK.HK=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes;CMEF.ORG.HK=>Yes",8,0,8,4824,1,"",1,1,1,1,1,1,1,1,3.5,2,3.14285714285714,"1",NA,NA,"5",2,2,2,2,2.5,2,3,"Pass"
"1094","R_vjlGyZSnK9RI4aR",2,29.5,6,1,1,3,3,1,2,1,3,2,2,2,2,2,1,4,1,2,4,1,3,1,2,2,3,2,3,4,2,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";MEDIALITERACY.HK=>No;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;FACKCHECK.HKBU.EDU.HK=>No;CMEF.ORG.HK=>No;CEMETERYNEWS.ORG=>Yes;SCMP.COM/HK=>No;RTHK.HK=>No;FACTCHECKLAB.ORG=>No",10,0,0,11708,0,"",1,1,1,1,1,1,1,1,2,2.66666666666667,3.57142857142857,"0","0","0","0",2,2,2,2,1.5,1,2,"Pass"
"1095","R_1DZQgwnx82BSD7i",2,29.5,7,1,1,2,1,1,3,2,3,3,2,3,2,3,2,2,2,2,3,2,3,2,3,2,3,2,4,3,4,5,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FACKCHECK.HKBU.EDU.HK=>Yes;FACTCHECKLAB.ORG=>Yes;CEMETERYNEWS.ORG=>No;CMEF.ORG.HK=>No;RTHK.HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;SCMP.COM/HK=>Yes;MEDIALITERACY.HK=>No",7,0,0,528,2,"",0,0,1,0,0,1,0,1,2.5,2.33333333333333,4,NA,"2",NA,"4",0,0,1,2,3,4,4,"Pass"
"1096","R_VPAlO6KXV8NKmfD",2,39.5,7,1,1,3,3,1,4,1,4,1,1,4,1,4,3,2,3,2,2,3,2,3,3,2,3,3,3,3,4,5,5,4,1,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";CMEF.ORG.HK=>No;SCMP.COM/HK=>No;FACTCHECKLAB.ORG=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;RTHK.HK=>No;MEDIALITERACY.HK=>No;FACKCHECK.HKBU.EDU.HK=>Yes;CEMETERYNEWS.ORG=>Yes",2,0,0,374,2,"",1,1,0,0,1,1,0,0,2.5,2.33333333333333,3.57142857142857,NA,NA,"2","2",1,1,1,1,2,3,2,"Pass"
"1097","R_3RsbXM5fRPFYT21",2,29.5,7,1,1,3,1,1,3,4,3,4,2,2,2,4,2,4,2,4,2,4,2,3,3,1,3,1,4,2,4,5,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";CEMETERYNEWS.ORG=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes;FACTCHECKLAB.ORG=>Yes;MEDIALITERACY.HK=>No;SCMP.COM/HK=>No;RTHK.HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;CMEF.ORG.HK=>No",9,0,2,1065,1,"",0,0,1,1,1,1,1,1,2.5,2.66666666666667,3.57142857142857,"2",NA,NA,"6",2,1,1,2,4,4,4,"Fail"
"1098","R_V4ORQCxX4wkaZgZ",2,39.5,6,1,1,3,2,1,2,3,2,3,2,3,2,3,3,2,3,3,2,2,2,3,3,2,3,2,4,3,3,5,5,5,4,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";MEDIALITERACY.HK=>No;FACTCHECKLAB.ORG=>Yes;RTHK.HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;CMEF.ORG.HK=>No;SCMP.COM/HK=>No;CEMETERYNEWS.ORG=>No;FACKCHECK.HKBU.EDU.HK=>Yes",1,0,0,562,2,"",1,1,1,1,1,1,1,1,2,2.33333333333333,4.14285714285714,NA,NA,"1","1",2,2,2,2,3,2,3,"Fail"
"1099","R_3LaSYQCMoKUI3ss",2,39.5,6,1,1,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,1,4,1,4,5,6,5,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";SCMP.COM/HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;CEMETERYNEWS.ORG=>Yes;CMEF.ORG.HK=>Yes;RTHK.HK=>Yes;MEDIALITERACY.HK=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes;FACTCHECKLAB.ORG=>Yes",9,0,0,1095,1,"",0,0,0,1,1,1,0,1,2.5,2,4.85714285714286,"2",NA,NA,"6",2,0,0,2,2,3,2,"Fail"
"1100","R_TpIqWnGvjzS30qd",2,29.5,7,1,1,3,4,1,3,3,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,4,3,3,5,7,5,4,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FACKCHECK.HKBU.EDU.HK=>Yes;RTHK.HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;FACTCHECKLAB.ORG=>No;CEMETERYNEWS.ORG=>No;SCMP.COM/HK=>No;CMEF.ORG.HK=>No;MEDIALITERACY.HK=>No",6,0,2,2044,1,"",1,1,0,1,1,1,0,1,3,2,5.28571428571429,NA,"1",NA,"3",2,1,1,2,3,2,2,"Pass"
"1101","R_bj9Pfjz1lcc4Sw9",2,29.5,6,1,1,2,3,1,2,3,3,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,4,4,4,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,";CEMETERYNEWS.ORG=>Yes;FACKCHECK.HKBU.EDU.HK=>No;MEDIALITERACY.HK=>No;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;FACTCHECKLAB.ORG=>Yes;CMEF.ORG.HK=>;CMEF.ORG.HK=>No;RTHK.HK=>No;SCMP.COM/HK=>Yes;CMEF.ORG.HK=>No",5,0,0,490,1,"",1,0,0,1,1,0,0,1,2,2.33333333333333,4,NA,"1",NA,"3",2,1,0,1,2.5,1,3,"Pass"
"1102","R_3h0wswCa0N69h2A",2,29.5,6,1,1,3,3,1,2,3,2,2,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,4,3,4,4,4,4,3,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,";CMEF.ORG.HK=>;CMEF.ORG.HK=>No;FACTCHECKLAB.ORG=>Yes;CEMETERYNEWS.ORG=>Yes;SCMP.COM/HK=>Yes;MEDIALITERACY.HK=>No;RTHK.HK=>No;FACKCHECK.HKBU.EDU.HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;CMEF.ORG.HK=>Yes",10,0,4,257,0,"",1,1,0,0,1,1,0,1,2,2,3.71428571428571,"0","0","0","0",1,1,1,2,2,2,3,"Pass"
"1103","R_efJZYiieEpfmaC5",2,21.5,6,1,1,3,3,1,2,3,2,3,1,4,1,4,3,2,3,2,3,2,3,2,3,2,3,1,5,4,5,5,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FACTCHECKLAB.ORG=>Yes;FACKCHECK.HKBU.EDU.HK=>;FACKCHECK.HKBU.EDU.HK=>Yes;FACTCHECKLAB.ORG=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;CEMETERYNEWS.ORG=>No;MEDIALITERACY.HK=>Yes;SCMP.COM/HK=>Yes;CMEF.ORG.HK=>;CMEF.ORG.HK=>;CMEF.ORG.HK=>;CMEF.ORG.HK=>;CMEF.ORG.HK=>;CMEF.ORG.HK=>No;RTHK.HK=>Yes;CMEF.ORG.HK=>No;FACKCHECK.HKBU.EDU.HK=>Yes",10,3,6,287,0,"",1,1,0,0,0,0,0,0,1.5,2,5.14285714285714,"0","0","0","0",0,1,1,0,3,3,3,"Pass"
"1104","R_BVtFrG85Kc020W5",2,29.5,7,1,1,3,1,1,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,1,2,2,2,3,2,3,3,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,";FACTCHECKLAB.ORG=>No;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;SCMP.COM/HK=>Yes;CMEF.ORG.HK=>No;FACKCHECK.HKBU.EDU.HK=>Yes;CEMETERYNEWS.ORG=>Yes;RTHK.HK=>No;MEDIALITERACY.HK=>No",2,0,0,220,2,"",0,0,1,1,0,0,0,0,2,3,2.71428571428571,NA,NA,"2","2",1,0,1,0,3,2,4,"Pass"
"1105","R_2zOzkAqY9672Y8B",2,29.5,6,1,1,2,4,1,3,2,3,3,2,3,2,3,2,3,3,3,3,2,3,2,4,2,3,3,3,4,4,4,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";MEDIALITERACY.HK=>No;CMEF.ORG.HK=>Yes;SCMP.COM/HK=>No;RTHK.HK=>Yes;FACKCHECK.HKBU.EDU.HK=>No;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;CEMETERYNEWS.ORG=>Yes;FACTCHECKLAB.ORG=>No",9,0,0,241,1,"",1,0,1,0,1,1,1,1,2.5,2,4,"2",NA,NA,"6",1,2,1,2,2.5,2,2,"Fail"
