survey_time,correlation_id,gender,age,municipal_size,education,ideology,support_oppose,political_interest,"Aby sprawdzić, czy uważnie czytasz pytania, kliknij w drugą odpowiedź od góry.",false1_acc,false1_bias,false1_trust,false1_favor,false2_acc,false2_bias,false2_trust,false2_favor,true1_acc,true1_bias,true1_trust,true1_favor,true2_acc,true2_bias,true2_trust,true2_favor,true3_acc,true3_bias,true3_trust,true3_favor,Traditional.media,Social.media,Journalists,Scientists,Fact.checkers,University.Professors,P.L.Government,HL1_partisan_left_acc,HL1_partisan_left_bias,HL1_partisan_left_trust,HL1_partisan_left_favor,HL2_partisan_left_acc,HL2_partisan_left_bias,HL2_partisan_left_trust,HL2_partisan_left_favor,HL3_partisan_left_acc,HL3_partisan_left_bias,HL3_partisan_left_trust,HL3_partisan_left_favor,HL4_partisan_left_acc,HL4_partisan_left_bias,HL4_partisan_left_trust,HL4_partisan_left_favor,HL5_partisan_left_acc,HL5_partisan_left_bias,HL5_partisan_left_trust,HL5_partisan_left_favor,HL6_partisan_left_acc,HL6_partisan_left_bias,HL6_partisan_left_trust,HL6_partisan_left_favor,HL1_partisan_right_acc,HL1_partisan_right_bias,HL1_partisan_right_trust,HL1_partisan_right_favor,HL2_partisan_right_acc,HL2_partisan_right_bias,HL2_partisan_right_trust,HL2_partisan_right_favor,HL3_partisan_right_acc,HL3_partisan_right_bias,HL3_partisan_right_trust,HL3_partisan_right_favor,HL4_partisan_right_acc,HL4_partisan_right_bias,HL4_partisan_right_trust,HL4_partisan_right_favor,HL5_partisan_right_acc,HL5_partisan_right_bias,HL5_partisan_right_trust,HL5_partisan_right_favor,HL6_partisan_right_acc,HL6_partisan_right_bias,HL6_partisan_right_trust,HL6_partisan_right_favor,HL1_fake_acc,HL1_fake_bias,HL1_fake_trust,HL1_fake_favor,HL2_fake_acc,HL2_fake_bias,HL2_fake_trust,HL2_fake_favor,HL3_fake_acc,HL3_fake_bias,HL3_fake_trust,HL3_fake_favor,HL4_fake_acc,HL4_fake_bias,HL4_fake_trust,HL4_fake_favor,HL5_fake_acc,HL5_fake_bias,HL5_fake_trust,HL5_fake_favor,HL1_mainstr_left_acc,HL1_mainstr_left_bias,HL1_mainstr_left_trust,HL1_mainstr_left_favor,HL2_mainstr_left_acc,HL2_mainstr_left_bias,HL2_mainstr_left_trust,HL2_mainstr_left_favor,HL3_mainstr_left_acc,HL3_mainstr_left_bias,HL3_mainstr_left_trust,HL3_mainstr_left_favor,HL4_mainstr_left_acc,HL4_mainstr_left_bias,HL4_mainstr_left_trust,HL4_mainstr_left_favor,HL5_mainstr_left_acc,HL5_mainstr_left_bias,HL5_mainstr_left_trust,HL5_mainstr_left_favor,HL6_mainstr_left_acc,HL6_mainstr_left_bias,HL6_mainstr_left_trust,HL6_mainstr_left_favor,HL7_mainstr_left_acc,HL7_mainstr_left_bias,HL7_mainstr_left_trust,HL7_mainstr_left_favor,HL8_mainstr_left_acc,HL8_mainstr_left_bias,HL8_mainstr_left_trust,HL8_mainstr_left_favor,HL1_mainstr_right_acc,HL1_mainstr_right_bias,HL1_mainstr_right_trust,HL1_mainstr_right_favor,HL2_mainstr_right_acc,HL2_mainstr_right_bias,HL2_mainstr_right_trust,HL2_mainstr_right_favor,HL3_mainstr_right_acc,HL3_mainstr_right_bias,HL3_mainstr_right_trust,HL3_mainstr_right_favor,HL4_mainstr_right_acc,HL4_mainstr_right_bias,HL4_mainstr_right_trust,HL4_mainstr_right_favor,HL5_mainstr_right_acc,HL5_mainstr_right_bias,HL5_mainstr_right_trust,HL5_mainstr_right_favor,HL6_mainstr_right_acc,HL6_mainstr_right_bias,HL6_mainstr_right_trust,HL6_mainstr_right_favor,clicked,condition,comment_count,like_count,duration,treatment exposure question,MAGNAPOLONIA.ORG,WMERITUM.PL,POLSATNEWS.PL,PAP.PL,KONKRET24.TVN24.PL,TRUDAT.PL,FAKEHUNTER.PAP.PL,FAKENEWS.PL
10/10/22 22:06,67964800,mężczyzna,25 to 34,wieś,średnie,6,7,Trochę się interesuję  ,Ostatni rok,2,3,2,2,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,4,;MAGNAPOLONIA.ORG=>;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>No;FAKENEWS.PL=>Yes;WMERITUM.PL=>No;TRUDAT.PL=>No;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>No;PAP.PL=>No;MAGNAPOLONIA.ORG=>No,1,0,0,364,2,No,No,Yes,No,No,No,No,Yes
10/10/22 22:01,14503527,kobieta,35 to 44,miasto (do 20 tys. mieszkańców r.),pomaturalne/ policealne,9,9,Niezbyt się interesuję  ,Ostatni rok,3,3,2,3,3,3,3,3,4,4,4,4,3,3,3,3,4,2,3,4,5,5,5,5,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,,,,,;PAP.PL=>Yes;FAKEHUNTER.PAP.PL=>No;FAKENEWS.PL=>No;TRUDAT.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;POLSATNEWS.PL=>Yes;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>Yes;WMERITUM.PL=>Yes;WMERITUM.PL=>Yes,9,0,1,835,1,Yes,Yes,Yes,Yes,Yes,Yes,No,No
10/10/22 19:53,81525878,kobieta,18 to 24,miasto (od 100 do 500 tys. mieszkańców r.),średnie,9,7,Trochę się interesuję  ,Ostatni rok,4,3,2,4,2,4,4,3,3,4,2,3,4,3,2,4,2,4,3,3,3,5,5,3,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,,,,,,,,,;KONKRET24.TVN24.PL=>No;TRUDAT.PL=>No;PAP.PL=>Yes;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>No;FAKENEWS.PL=>No;POLSATNEWS.PL=>Yes,7,0,1,401,2,No,No,Yes,Yes,No,No,No,No
10/10/22 18:23,33411588,kobieta,35 to 44,miasto (powyżej 500 tys. mieszkańców r.),ukończone studia wyższe,7,0,Bardzo się interesuję  ,Ostatni rok,3,3,3,3,1,1,1,1,3,1,3,1,3,1,4,1,3,1,4,1,5,2,5,6,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,4,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FAKENEWS.PL=>Yes;PAP.PL=>No;POLSATNEWS.PL=>Yes;TRUDAT.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;KONKRET24.TVN24.PL=>Yes;MAGNAPOLONIA.ORG=>No;WMERITUM.PL=>No,9,0,0,6090,1,No,No,Yes,No,Yes,Yes,Yes,Yes
10/10/22 17:14,26791685,kobieta,18 to 24,wieś,średnie,5,6,Niezbyt się interesuję  ,Ostatni rok,2,3,1,2,3,3,3,2,3,2,3,2,3,2,3,2,3,3,2,2,2,3,2,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,3,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,;WMERITUM.PL=>Yes;WMERITUM.PL=>Yes;TRUDAT.PL=>No;POLSATNEWS.PL=>Yes;POLSATNEWS.PL=>Yes;PAP.PL=>Yes;FAKENEWS.PL=>Yes;KONKRET24.TVN24.PL=>No;FAKEHUNTER.PAP.PL=>No;MAGNAPOLONIA.ORG=>No,6,0,0,333338,1,No,Yes,Yes,Yes,No,No,No,Yes
10/10/22 17:01,33516212,kobieta,18 to 24,miasto (od 20 do 99 tys. mieszkańców r.),pomaturalne/ policealne,5,2,Niezbyt się interesuję  ,Ostatni rok,3,4,4,4,2,2,2,3,3,3,3,3,4,4,4,3,4,4,4,4,2,2,2,5,4,4,1,,,,,,,,,1,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>No;KONKRET24.TVN24.PL=>No;FAKENEWS.PL=>Yes;POLSATNEWS.PL=>Yes;MAGNAPOLONIA.ORG=>No;PAP.PL=>No,9,0,8,558,1,No,No,Yes,No,No,No,No,Yes
10/10/22 16:24,65798062,kobieta,45 to 54,miasto (powyżej 500 tys. mieszkańców r.),średnie,0,0,Niezbyt się interesuję  ,Ostatni rok,3,1,1,1,1,1,1,1,3,3,3,2,3,2,2,2,4,3,1,3,4,4,4,4,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,,,,,,,,,,,,,,,,,,,,,4,2,2,1,,,,,,,,,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FAKENEWS.PL=>Yes;FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>Yes;PAP.PL=>No;TRUDAT.PL=>No;POLSATNEWS.PL=>No;WMERITUM.PL=>No;MAGNAPOLONIA.ORG=>No,2,0,0,658,1,No,No,No,No,Yes,No,No,Yes
10/10/22 16:07,61981074,mężczyzna,45 to 54,miasto (od 100 do 500 tys. mieszkańców r.),zasadnicze,5,5,Trochę się interesuję  ,Ostatni rok,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,4,4,4,4,4,4,4,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;PAP.PL=>Yes;TRUDAT.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;KONKRET24.TVN24.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;FAKENEWS.PL=>Yes;POLSATNEWS.PL=>Yes;WMERITUM.PL=>Yes,4,0,0,493,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
10/10/22 15:48,54722708,kobieta,65+,miasto (powyżej 500 tys. mieszkańców r.),zasadnicze,5,5,Niezbyt się interesuję  ,Ostatni rok,3,3,1,4,1,1,1,1,3,3,3,3,3,2,2,3,3,3,3,3,4,4,5,5,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,3,3,3,2,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;KONKRET24.TVN24.PL=>Yes;FAKENEWS.PL=>No;MAGNAPOLONIA.ORG=>No;WMERITUM.PL=>Yes;POLSATNEWS.PL=>Yes;PAP.PL=>Yes;FAKEHUNTER.PAP.PL=>No;TRUDAT.PL=>No,5,0,7,417,1,No,Yes,Yes,Yes,Yes,No,No,No
10/10/22 15:21,23293846,mężczyzna,45 to 54,miasto (powyżej 500 tys. mieszkańców r.),ukończone studia wyższe,6,5,Trochę się interesuję  ,Ostatni rok,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3,3,2,2,2,2,5,4,5,5,2,4,5,,,,,,,,,,,,,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FAKENEWS.PL=>No;MAGNAPOLONIA.ORG=>No;KONKRET24.TVN24.PL=>No;TRUDAT.PL=>No;WMERITUM.PL=>No;POLSATNEWS.PL=>No;PAP.PL=>No;FAKEHUNTER.PAP.PL=>No,2,0,0,368,1,No,No,No,No,No,No,No,No
10/10/22 15:13,54832336,mężczyzna,25 to 34,miasto (od 20 do 99 tys. mieszkańców r.),licencjat,7,1,Jestem szczególnie zainteresowany/a polityką ,Ostatni rok,3,2,3,2,4,1,3,1,3,2,3,2,3,2,3,3,3,2,3,2,4,4,5,7,6,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,;FAKENEWS.PL=>Yes;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>Yes;WMERITUM.PL=>Yes;MAGNAPOLONIA.ORG=>No;PAP.PL=>Yes;KONKRET24.TVN24.PL=>Yes;POLSATNEWS.PL=>No,7,0,7,605,2,No,Yes,No,Yes,Yes,No,Yes,Yes
10/10/22 12:52,80496863,mężczyzna,25 to 34,wieś,ukończone studia wyższe,9,0,Bardzo się interesuję  ,Ostatni rok,2,2,2,1,1,2,2,2,3,1,4,1,3,1,3,1,3,1,3,2,2,5,4,4,4,4,1,,,,,,,,,,,,,,,,,,,,,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,2,,,,,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;TRUDAT.PL=>No;POLSATNEWS.PL=>Yes;PAP.PL=>No;FAKEHUNTER.PAP.PL=>Yes;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>Yes;FAKENEWS.PL=>Yes;WMERITUM.PL=>No,8,0,2,25382,1,Yes,No,Yes,No,No,No,Yes,Yes
10/10/22 9:43,20676181,kobieta,45 to 54,miasto (od 100 do 500 tys. mieszkańców r.),ukończone studia wyższe,6,6,Trochę się interesuję  ,Ostatni rok,1,1,1,1,1,3,1,1,4,3,3,2,1,1,1,1,3,1,3,2,4,4,4,5,4,5,4,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;TRUDAT.PL=>No;POLSATNEWS.PL=>No;PAP.PL=>No;FAKENEWS.PL=>No;WMERITUM.PL=>No;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>No,8,0,0,814,1,No,No,No,No,No,No,No,No
10/10/22 9:12,52271685,kobieta,45 to 54,miasto (do 20 tys. mieszkańców r.),ukończone studia wyższe,7,0,Trochę się interesuję  ,Ostatni rok,1,4,1,4,2,3,3,2,3,2,3,2,3,1,3,3,2,3,3,3,3,2,3,6,4,5,1,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,;FAKENEWS.PL=>Yes;WMERITUM.PL=>No;FAKEHUNTER.PAP.PL=>Yes;KONKRET24.TVN24.PL=>Yes;POLSATNEWS.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;KONKRET24.TVN24.PL=>Yes;POLSATNEWS.PL=>Yes;TRUDAT.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;PAP.PL=>Yes;WMERITUM.PL=>Yes;FAKENEWS.PL=>Yes,8,0,6,630,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
10/10/22 9:03,96406100,kobieta,65+,miasto (powyżej 500 tys. mieszkańców r.),licencjat,4,0,Bardzo się interesuję  ,Ostatni rok,1,4,1,4,1,4,1,4,4,1,4,1,1,4,1,2,4,1,4,3,1,4,4,7,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,3,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FAKENEWS.PL=>No;TRUDAT.PL=>No;TRUDAT.PL=>No;TRUDAT.PL=>No;POLSATNEWS.PL=>No;POLSATNEWS.PL=>No;MAGNAPOLONIA.ORG=>No;MAGNAPOLONIA.ORG=>No;MAGNAPOLONIA.ORG=>No;PAP.PL=>No;MAGNAPOLONIA.ORG=>No;PAP.PL=>No;FAKEHUNTER.PAP.PL=>No;FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>No;KONKRET24.TVN24.PL=>No;WMERITUM.PL=>No;WMERITUM.PL=>No,7,0,0,886,2,No,No,No,No,No,No,No,No
10/10/22 8:15,19452234,mężczyzna,55 to 64,miasto (powyżej 500 tys. mieszkańców r.),ukończone studia wyższe,10,8,Jestem szczególnie zainteresowany/a polityką ,Ostatni rok,2,3,2,3,1,3,1,3,3,2,3,2,1,3,1,3,2,3,2,3,4,2,2,5,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FAKENEWS.PL=>No;WMERITUM.PL=>Yes;PAP.PL=>Yes;MAGNAPOLONIA.ORG=>No;TRUDAT.PL=>No;KONKRET24.TVN24.PL=>No;FAKEHUNTER.PAP.PL=>No;POLSATNEWS.PL=>No,2,0,0,476,1,No,Yes,No,Yes,No,No,No,No
10/10/22 7:23,90651590,kobieta,25 to 34,miasto (od 20 do 99 tys. mieszkańców r.),ukończone studia wyższe,5,1,Niezbyt się interesuję  ,Ostatni rok,4,3,1,4,2,3,2,3,4,2,3,2,3,2,3,1,3,1,3,1,3,3,3,5,3,4,1,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FAKENEWS.PL=>No;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>No;POLSATNEWS.PL=>No;PAP.PL=>No;KONKRET24.TVN24.PL=>Yes;WMERITUM.PL=>No;TRUDAT.PL=>No,10,0,1,1557,,No,No,No,No,Yes,No,No,No
10/10/22 7:04,86111846,kobieta,55 to 64,wieś,zasadnicze,9,8,Trochę się interesuję  ,Ostatni rok,2,3,2,3,2,3,2,3,3,3,2,2,2,3,2,3,2,3,2,3,6,3,5,3,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;FAKENEWS.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;WMERITUM.PL=>Yes;PAP.PL=>Yes;TRUDAT.PL=>Yes,8,0,0,469,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
10/10/22 7:01,14200599,kobieta,45 to 54,wieś,zasadnicze,5,5,Niezbyt się interesuję  ,Ostatni rok,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FAKENEWS.PL=>Yes;PAP.PL=>No;POLSATNEWS.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>Yes;KONKRET24.TVN24.PL=>No;TRUDAT.PL=>No,2,0,0,420,2,Yes,Yes,Yes,No,No,No,No,Yes
10/10/22 1:34,87990499,mężczyzna,25 to 34,miasto (od 20 do 99 tys. mieszkańców r.),pomaturalne/ policealne,7,7,Wcale się nie interesuje ,Ostatni rok,2,1,2,1,2,3,3,3,2,2,2,2,3,1,4,2,3,2,3,2,1,2,3,6,6,5,2,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;TRUDAT.PL=>Yes;WMERITUM.PL=>No;FAKENEWS.PL=>No;MAGNAPOLONIA.ORG=>No;PAP.PL=>No;FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>Yes;POLSATNEWS.PL=>No,8,0,0,535,1,No,No,No,No,Yes,Yes,No,No
10/9/22 21:48,32632559,mężczyzna,65+,miasto (od 20 do 99 tys. mieszkańców r.),ukończone studia wyższe,6,0,Trochę się interesuję  ,Ostatni rok,1,4,1,4,1,4,1,4,3,1,3,3,1,4,1,3,1,4,1,1,2,1,1,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,,,,,,,,,,,,,,,,,,,,,;MAGNAPOLONIA.ORG=>No;PAP.PL=>Yes;POLSATNEWS.PL=>Yes;WMERITUM.PL=>No;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No;FAKENEWS.PL=>No;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>No;PAP.PL=>No,8,0,3,696,1,No,No,Yes,No,No,No,No,No
10/9/22 20:54,65896781,mężczyzna,45 to 54,miasto (od 100 do 500 tys. mieszkańców r.),pomaturalne/ policealne,5,0,Trochę się interesuję  ,Ostatni rok,3,1,3,1,2,1,2,1,3,1,3,1,3,1,3,1,3,1,3,1,3,3,5,5,4,5,1,,,,,,,,,,,,,,,,,,,,,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,,,,,,,,,,,,,;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No;MAGNAPOLONIA.ORG=>Yes;FAKENEWS.PL=>No;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>Yes;PAP.PL=>Yes;WMERITUM.PL=>Yes,2,0,0,381,2,Yes,Yes,Yes,Yes,Yes,No,No,No
10/9/22 19:05,66419002,kobieta,65+,miasto (od 20 do 99 tys. mieszkańców r.),średnie,5,5,Bardzo się interesuję  ,Ostatni rok,1,4,1,1,2,3,2,2,4,1,3,3,2,3,2,2,3,1,3,3,4,5,7,7,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,,,,,,,,,,,,,,,,,,,,,3,4,2,4,,,,,,,,,,,,,,,,,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;MAGNAPOLONIA.ORG=>Yes;MAGNAPOLONIA.ORG=>Yes;FAKEHUNTER.PAP.PL=>Yes;POLSATNEWS.PL=>Yes;PAP.PL=>Yes;FAKENEWS.PL=>No;WMERITUM.PL=>Yes;TRUDAT.PL=>No;KONKRET24.TVN24.PL=>Yes,8,0,7,1316,1,Yes,Yes,Yes,Yes,Yes,No,Yes,No
10/9/22 18:28,67928839,kobieta,35 to 44,miasto (od 20 do 99 tys. mieszkańców r.),średnie,6,6,Trochę się interesuję  ,Ostatni rok,3,3,2,4,4,3,4,3,4,3,3,3,4,3,3,3,4,3,3,4,5,5,5,5,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,2,,,,,,,,,,,,,,,,,,,,,;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>No;PAP.PL=>Yes;FAKENEWS.PL=>No;WMERITUM.PL=>No;MAGNAPOLONIA.ORG=>Yes;TRUDAT.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes,9,0,2,370,1,Yes,No,Yes,Yes,No,Yes,Yes,No
10/9/22 18:01,12350105,mężczyzna,45 to 54,miasto (powyżej 500 tys. mieszkańców r.),ukończone studia wyższe,5,5,Niezbyt się interesuję  ,Ostatni rok,2,4,2,4,1,1,1,3,2,1,2,1,1,3,1,3,3,1,3,1,2,1,2,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,4,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>No;PAP.PL=>No;FAKENEWS.PL=>No;TRUDAT.PL=>No;WMERITUM.PL=>No;FAKEHUNTER.PAP.PL=>No;POLSATNEWS.PL=>No,8,9,8,1372,1,No,No,No,No,No,No,No,No
